Name,Municipality,Categories,Rating,Review_Text,Cleaned_Text,Dominant_Topic,Topic_1_ID,Topic_1_Pct,Topic_2_ID,Topic_2_Pct,Topic_3_ID,Topic_3_Pct
Warong Tomyam Ikan 4S,Unknown,Restaurant,4.0,"Warong Tomyam Ikan 4S offers the best tom yam experience so far for any restaurants in Kuala Berang which serve them in their menu. Served in a handsome portion and visually pleasing to the eyes of hungry patrons, the delightful meals further deliver the taste which tantalizes the taste buds. Would recommend going there again.",warong tomyam ikan offers best tom yam experience far restaurants kuala berang serve menu served handsome portion visually pleasing eyes hungry patrons delightful meals deliver taste tantalizes taste buds would recommend going,3,3,38.32,6,36.5,2,23.33
Warong Tomyam Ikan 4S,Unknown,Restaurant,5.0,First time to dine here. Ordered 5 pax meal set. Tomyam ikan siakap very delicious. Hopefully can repeat again.,first time dine ordered pax meal set tomyam ikan siakap delicious hopefully repeat,1,1,56.94,2,37.53,5,1.67
Warong Tomyam Ikan 4S,Unknown,Restaurant,4.0,"Good food, nice Nasi lemak, crispy chicken",good food nice nasi lemak crispy chicken,5,5,52.32,2,38.16,1,3.67
Warong Tomyam Ikan 4S,Unknown,Restaurant,5.0,"Thai Food! Superb !

Owner of the shop very kind person😇

Drinks  -  Dragon fruit  very Nice!!

Thanks for the service  mantap!!

From Singapore 🇸🇬  to Terengganu 🇲🇾

Must come! And try....

Enjoyed 😉",thai food superb owner shop kind person😇 drinks dragon fruit nice thanks service mantap singapore 🇸🇬 terengganu 🇲🇾 must come try enjoyed 😉,1,1,53.51,6,36.36,4,7.79
Warong Tomyam Ikan 4S,Unknown,Restaurant,5.0,with a wide variety of side dishes at reasonable prices,wide variety side dishes reasonable prices,6,6,85.96,1,4.31,5,3.05
Warong Tomyam Ikan 4S,Unknown,Restaurant,5.0,"Worth the money, worth the waiting. Simply delicious.",worth money worth waiting simply delicious,1,1,78.39,5,5.22,6,4.95
Warong Tomyam Ikan 4S,Unknown,Restaurant,5.0,First time experienced Siakap Tomyam.. 👍🏼👍🏼,first time experienced siakap tomyam 👍🏼👍🏼,2,2,55.64,3,28.89,1,5.39
Kb Rampai Restaurant,Kampung Batu 24,Restaurant,5.0,"Probably the best ""kedai tomyam"" in town after trying countless other restaurants, service were tiptop and food were on top 👏",probably best kedai tomyam town trying countless restaurants service tiptop food top 👏,1,1,67.2,4,27.01,5,1.66
Kb Rampai Restaurant,Kampung Batu 24,Restaurant,4.0,"Ordered Couple Set: white rice, mixed tomyam, ikan 'tiga rasa',  ÷ mixed veget, pineaple juice, hot barley..

fast service, satisfied menues.

Very clean, well arranged tables. Good for family dinner..",ordered couple set white rice mixed tomyam ikan tiga rasa ÷ mixed veget pineaple juice hot barley fast service satisfied menues clean well arranged tables good family dinner,1,1,48.78,6,35.76,2,13.61
Kb Rampai Restaurant,Kampung Batu 24,Restaurant,5.0,"I tried a rare dish of quill tomyam here, nice food with really reasonable price. Nice and clean area too.",tried rare dish quill tomyam nice food really reasonable price nice clean area,3,3,41.87,6,27.89,1,26.09
Kb Rampai Restaurant,Kampung Batu 24,Restaurant,3.0,It's okay. Normal local foods here. Very clean restaurant.,okay normal local foods clean restaurant,1,1,89.54,5,2.53,6,2.4
Kb Rampai Restaurant,Kampung Batu 24,Restaurant,4.0,"It's good,the food in here are so delicious",goodthe food delicious,1,1,78.39,5,5.23,6,4.95
Kb Rampai Restaurant,Kampung Batu 24,Restaurant,4.0,Delicious food and Good for group,delicious food good group,1,1,84.06,5,3.85,6,3.65
Erra Restoran,Hulu Terengganu,Restaurant,5.0,"Erra Restoran is a humble establishment suitable for people from all walks of life. Well-known for their chicken rice, the eatery has received numerous customers every day regardless of the time of day and the weather. Their choice of dishes includes: Chicken Rice, Noodle Soup, Nasi Minyak and Nasi Briyani. The dishes vary depending on the time of day. Overall, it's a satisfying experience to eat here with friends and families.",erra restoran humble establishment suitable people walks life wellknown chicken rice eatery received numerous customers every day regardless time day weather choice dishes includes chicken rice noodle soup nasi minyak nasi briyani dishes vary depending time day overall satisfying experience eat friends families,6,6,52.04,5,17.83,2,15.69
Erra Restoran,Hulu Terengganu,Restaurant,5.0,"The deliciousness of this shop's chicken rice is highly recognized by many customers. The chicken side dishes are delicious added with salty soy sauce. Here there is also an appetizing oil rice. Bring your family to dine here, you are sure to be satisfied.",deliciousness shops chicken rice highly recognized many customers chicken side dishes delicious added salty soy sauce also appetizing oil rice bring family dine sure satisfied,5,5,63.28,3,26.92,1,7.98
Erra Restoran,Hulu Terengganu,Restaurant,5.0,Very friendly and humble owner. Delicious chicken rice/nasi ayam. The soup is a replacement for sos kicap.,friendly humble owner delicious chicken ricenasi ayam soup replacement sos kicap,2,2,36.44,6,23.31,1,19.87
Erra Restoran,Hulu Terengganu,Restaurant,5.0,budget friendly place to eat,budget friendly place eat,1,1,84.07,5,3.85,6,3.65
Erra Restoran,Hulu Terengganu,Restaurant,5.0,"Antara hidangan nasi ayam terlazat dan termurah di Hulu Terengganu
Dua jenis nasi
1. Nasi ayam
2. Nasi beriani daging/ayam",antara hidangan nasi ayam terlazat termurah hulu terengganu jenis nasi nasi ayam nasi beriani dagingayam,2,2,61.65,4,32.87,1,1.89
Erra Restoran,Hulu Terengganu,Restaurant,4.0,Nasi ayam best.. Tapi selalu ramai orang,nasi ayam best selalu ramai orang,2,2,53.96,4,30.51,1,5.36
Erra Restoran,Hulu Terengganu,Restaurant,4.0,Special for nasi ayam and beriyani,special nasi ayam beriyani,2,2,81.86,1,5.38,5,3.84
Warung Mr.Baung,Hulu Terengganu,Restaurant,4.0,"If you love delicacies from the fresh water fish, this is the place for you. Though the taste of the tempoyak was better at Temerloh restaurants, but this could be the only restaurant that served ikan Temoleh, Baung and Kelah together for choices of masak tempoyak along with many other dishes. The prices was fair.",love delicacies fresh water fish place though taste tempoyak better temerloh restaurants could restaurant served ikan temoleh baung kelah together choices masak tempoyak along many dishes prices fair,6,6,66.38,2,16.79,3,14.4
Warung Mr.Baung,Hulu Terengganu,Restaurant,4.0,"It was good place for dining. There's plenty of option on food.  I'm not a tempoyak favor, but there's still plenty nice dishes for me to choose.",good place dining theres plenty option food im tempoyak favor theres still plenty nice dishes choose,3,3,75.73,6,18.96,1,1.92
Warung Mr.Baung,Hulu Terengganu,Restaurant,5.0,"Warung Mr. Baung is a malay style restaurant located in gawi, kuala berang that serves a variety of local cuisine. The atmosphere is casual and welcoming, with a lot of seating available. Located near a river.

The menu features a wide range of dishes, including popular dishs like nasi Campur. The food is prepared fresh and is well-spiced, with plenty of flavor in each dish. Vegetarian options are also available.

The service at Warung Mr. Baung is friendly and attentive, with staff members happy to recommend dishes or make modifications to accommodate dietary restrictions. Prices are reasonable and offer good value for the quality of food and service.

Overall, I would highly recommend Warung Mr. Baung for those looking for an authentic malay dining experience in kuala betang. The restaurant provides a great mix of tasty food, friendly service, and a relaxed atmosphere, making it a must-visit for any food lover in the area.",warung mr baung malay style restaurant located gawi kuala berang serves variety local cuisine atmosphere casual welcoming lot seating available located near river menu features wide range dishes including popular dishs like nasi campur food prepared fresh wellspiced plenty flavor dish vegetarian options also available service warung mr baung friendly attentive staff members happy recommend dishes make modifications accommodate dietary restrictions prices reasonable offer good value quality food service overall would highly recommend warung mr baung looking authentic malay dining experience kuala betang restaurant provides great mix tasty food friendly service relaxed atmosphere making mustvisit food lover area,3,3,60.6,6,27.8,1,9.81
Warung Mr.Baung,Hulu Terengganu,Restaurant,4.0,"There’s a rhythm to Warung Mr. Baung that pulls you in, like the steady hum of a river flowing in Kuala Berang. You step in, and the air hums with the chatter of folks gathered, their eyes bright with the promise of good food. The staff greet you with warmth, smiles that come easy, and a sense of hospitality that makes you feel at home, whether you're just passing through or staying a while.

The stars of the show? The freshwater fish—baung, patin, kerai, and sebarau—each one a testament to the river from which they came. But if you’re here for lunch, you’ve got to try the baung tempoyak. Now, don’t just settle for any baung; make sure it’s warm from the counter, where the flavours are alive and kicking.

The self-service style keeps things flowing, and the prices are just right, leaving you satisfied without a hole in your wallet. Motorbikers seem to know this spot well, and you’ll find a free parking lot to rest your ride.

But even paradise has its small storms. Crowds gather often, the noise rising like a summer wind, and the heat of the day can settle heavy on your shoulders. But with the friendly service, and the generous spread of nasi campur calling your name, you’ll find the rewards are worth the wait.",there’s rhythm warung mr baung pulls like steady hum river flowing kuala berang step air hums chatter folks gathered eyes bright promise good food staff greet warmth smiles come easy sense hospitality makes feel home whether youre passing staying stars show freshwater fish—baung patin kerai sebarau—each one testament river came you’re lunch you’ve got try baung tempoyak don’t settle baung make sure it’s warm counter flavours alive kicking selfservice style keeps things flowing prices right leaving satisfied without hole wallet motorbikers seem know spot well you’ll find free parking lot rest ride even paradise small storms crowds gather often noise rising like summer wind heat day settle heavy shoulders friendly service generous spread nasi campur calling name you’ll find rewards worth wait,3,3,41.2,6,35.21,1,20.45
Warung Mr.Baung,Hulu Terengganu,Restaurant,4.0,"Freshwater fish at its best. Baung, patin and more rare kerai and sebarau. Didn’t find kelah and toman through. Probably only on special order.",freshwater fish best baung patin rare kerai sebarau didn’t find kelah toman probably special order,6,6,71.89,3,20.54,1,2.88
Warung Mr.Baung,Hulu Terengganu,Restaurant,5.0,"On the way to tasik Kenyir, good food at affordable price. Must eat the fish tempoyak and other fried fishes fresh from the lake.",way tasik kenyir good food affordable price must eat fish tempoyak fried fishes fresh lake,6,6,78.64,5,16.44,1,1.94
Warung Mr.Baung,Hulu Terengganu,Restaurant,5.0,A perfect place to enjoy fresh water fish dishes. The baung masak tempoyak is the special dish here but I love the fried lampam and baung fish are must try too. My 1 year old kid finished the whole fried baung 😋,perfect place enjoy fresh water fish dishes baung masak tempoyak special dish love fried lampam baung fish must try year old kid finished whole fried baung 😋,6,6,92.41,2,5.04,1,0.95
Warung Mr.Baung,Hulu Terengganu,Restaurant,4.0,"Pass by here to GMusang. Food delicious.
I don't eat seafood or ""river""food, but they looked so fresh.",pass gmusang food delicious dont eat seafood riverfood looked fresh,1,1,64.09,6,30.6,5,1.67
Warung Mek Lamah - Masakan Dapur Kayu,Kampung Dusun,Restaurant,5.0,"Nice atmosphere here
Authentic Malay ""Kampung"" food... cooked by using firewood
Simple but very nice and delicious
Only 3km away from Zoo Rimba Razia
Friendly owner 👍
Price are affordable

*From mine experience
White rice + ikan keli berlada + kerabu + budu & cucumber
Mix all in mouth you will feel the softness sweetness & little spicy from keli belada then add the kerabu (little bit sweet they adding coconut shred) in spoon... add  the crunchiness from cucumber dip with little budu and bite together 🤤
*depend on to our own taste 😬🤭",nice atmosphere authentic malay kampung food cooked using firewood simple nice delicious km away zoo rimba razia friendly owner 👍 price affordable mine experience white rice ikan keli berlada kerabu budu cucumber mix mouth feel softness sweetness little spicy keli belada add kerabu little bit sweet adding coconut shred spoon add crunchiness cucumber dip little budu bite together 🤤 depend taste 😬🤭,6,6,57.51,5,25.43,2,16.07
Warung Mek Lamah - Masakan Dapur Kayu,Kampung Dusun,Restaurant,3.0,"Out of the way place but worth the trip. The deep fried fresh Java Barb@Lampam was crisp and simply superb. Baung@mystus served in a claypot and cook in spicy fermented durian paste@tempoyak was delicious. The accompanying mixed salad compliment the spiciness of the gravy.
Be there early should you want to savour the whole range of dishes served here.
Friendly owner was good enough to suggest other dishes that might whet our appetite during that lovely lunch. Recommended if you are looking for a place that serve good wholesome fresh water fish dishes.",way place worth trip deep fried fresh java barblampam crisp simply superb baungmystus served claypot cook spicy fermented durian pastetempoyak delicious accompanying mixed salad compliment spiciness gravy early want savour whole range dishes served friendly owner good enough suggest dishes might whet appetite lovely lunch recommended looking place serve good wholesome fresh water fish dishes,6,6,77.42,5,21.09,1,0.6
Warung Mek Lamah - Masakan Dapur Kayu,Kampung Dusun,Restaurant,4.0,Excellent food located next to nature. Fresh cool air and kampung like environment. Reasonably priced. Easy parking.,excellent food located next nature fresh cool air kampung like environment reasonably priced easy parking,3,3,48.44,1,47.9,5,1.07
Warung Mek Lamah - Masakan Dapur Kayu,Kampung Dusun,Restaurant,5.0,Very good place to dine...authentic traditional Malay dishes. Cooked with wood fire. A must try if you are in Terengganu. Located deep into a village surrounded by lush trees gives traditional experience while enjoying your meal.,good place dineauthentic traditional malay dishes cooked wood fire must try terengganu located deep village surrounded lush trees gives traditional experience enjoying meal,6,6,95.45,1,1.39,5,0.99
Warung Mek Lamah - Masakan Dapur Kayu,Kampung Dusun,Restaurant,5.0,Original kampung dish.. Smoke n firewood added taste & memory of masakan nenek2.. Very friendly atmosphere.. Should have a try once,original kampung dish smoke n firewood added taste memory masakan nenek friendly atmosphere try,5,5,51.23,3,30.63,4,13.35
Warung Mek Lamah - Masakan Dapur Kayu,Kampung Dusun,Restaurant,5.0,Ok nice place nice food,ok nice place nice food,1,1,66.47,5,8.1,6,7.67
